               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.014117,           0.0058471,           0.0027478,             0.99597,              0.9942,             0.99439,             0.87184,            0.012573,           0.0040063,          0.00083173,           0.0024195,           0.0024195,           0.0024195
                 150,            0.014119,            0.005825,           0.0027723,             0.99592,              0.9942,              0.9944,             0.87139,            0.012572,           0.0040051,          0.00082994,           0.0023684,           0.0023684,           0.0023684
                 151,            0.014032,           0.0058562,           0.0026849,             0.99589,             0.99419,             0.99439,             0.87116,            0.012573,           0.0040035,          0.00082606,            0.002318,            0.002318,            0.002318
                 152,            0.014064,           0.0058657,           0.0026606,             0.99581,             0.99425,             0.99439,             0.87153,            0.012571,           0.0040021,          0.00082314,           0.0022684,           0.0022684,           0.0022684
                 153,            0.013956,           0.0058254,           0.0025526,             0.99574,             0.99429,             0.99439,              0.8717,            0.012568,           0.0040004,          0.00082085,           0.0022196,           0.0022196,           0.0022196
                 154,            0.013858,           0.0057553,           0.0026048,             0.99567,             0.99428,             0.99439,             0.87158,            0.012565,           0.0039984,          0.00081824,           0.0021717,           0.0021717,           0.0021717
                 155,            0.013858,           0.0058478,           0.0027174,             0.99548,             0.99433,             0.99439,             0.87163,            0.012563,            0.003997,          0.00081758,           0.0021245,           0.0021245,           0.0021245
                 156,             0.01377,           0.0057971,           0.0025813,             0.99542,             0.99438,             0.99439,             0.87189,            0.012563,           0.0039958,          0.00081607,           0.0020782,           0.0020782,           0.0020782
                 157,            0.013728,           0.0057786,           0.0025389,             0.99543,             0.99462,             0.99439,             0.87198,            0.012563,           0.0039945,          0.00081254,           0.0020327,           0.0020327,           0.0020327
                 158,            0.013671,           0.0057479,            0.002513,             0.99518,             0.99487,             0.99439,             0.87173,            0.012563,           0.0039935,          0.00080859,           0.0019881,           0.0019881,           0.0019881
                 159,            0.013646,           0.0056933,           0.0024488,             0.99527,             0.99475,             0.99439,             0.87158,            0.012564,           0.0039929,          0.00080591,           0.0019443,           0.0019443,           0.0019443
                 160,            0.013593,           0.0057334,           0.0025346,             0.99514,             0.99483,             0.99439,             0.87136,            0.012564,           0.0039919,          0.00080526,           0.0019014,           0.0019014,           0.0019014
                 161,            0.013591,           0.0056722,           0.0024953,             0.99505,             0.99487,             0.99439,             0.87122,            0.012564,           0.0039902,          0.00080177,           0.0018594,           0.0018594,           0.0018594
                 162,            0.013582,           0.0057218,           0.0023879,              0.9953,             0.99458,              0.9944,              0.8715,            0.012562,            0.003988,          0.00079883,           0.0018183,           0.0018183,           0.0018183
                 163,            0.013501,            0.005752,           0.0024681,             0.99524,             0.99463,              0.9944,             0.87129,            0.012562,           0.0039867,          0.00079532,           0.0017781,           0.0017781,           0.0017781
                 164,            0.013534,           0.0056791,           0.0024883,             0.99523,             0.99457,              0.9944,             0.87209,            0.012563,           0.0039853,          0.00079168,           0.0017389,           0.0017389,           0.0017389
                 165,            0.013392,           0.0056922,           0.0024132,             0.99538,             0.99441,              0.9944,             0.87183,            0.012562,           0.0039838,          0.00078823,           0.0017005,           0.0017005,           0.0017005
                 166,            0.013294,           0.0056521,           0.0022485,             0.99542,             0.99433,             0.99439,             0.87173,            0.012562,           0.0039824,          0.00078471,           0.0016631,           0.0016631,           0.0016631
                 167,            0.013372,           0.0056877,           0.0024661,             0.99543,              0.9943,             0.99439,             0.87168,            0.012562,           0.0039819,          0.00078135,           0.0016267,           0.0016267,           0.0016267
                 168,             0.01337,           0.0057183,           0.0024837,             0.99545,             0.99425,             0.99439,             0.87152,            0.012562,           0.0039806,          0.00077773,           0.0015912,           0.0015912,           0.0015912
                 169,            0.013331,           0.0056187,           0.0024011,             0.99546,             0.99423,             0.99439,             0.87215,            0.012561,           0.0039796,           0.0007741,           0.0015566,           0.0015566,           0.0015566
                 170,            0.013205,           0.0056221,           0.0023596,              0.9954,             0.99425,             0.99439,             0.87221,             0.01256,           0.0039787,          0.00077137,           0.0015231,           0.0015231,           0.0015231
                 171,             0.01312,           0.0055957,           0.0023535,              0.9953,             0.99429,              0.9944,             0.87243,             0.01256,           0.0039778,          0.00076894,           0.0014905,           0.0014905,           0.0014905
                 172,            0.013121,           0.0055586,           0.0023561,             0.99526,             0.99428,             0.99439,             0.87207,            0.012559,           0.0039765,          0.00076496,           0.0014589,           0.0014589,           0.0014589
                 173,            0.013052,           0.0055513,           0.0022999,             0.99519,             0.99429,              0.9944,             0.87145,            0.012559,           0.0039756,          0.00076155,           0.0014283,           0.0014283,           0.0014283
                 174,            0.012998,            0.005513,           0.0022175,             0.99507,             0.99434,              0.9944,             0.87136,            0.012558,           0.0039744,          0.00075845,           0.0013987,           0.0013987,           0.0013987
                 175,            0.013005,           0.0055584,           0.0022689,             0.99503,             0.99437,              0.9944,             0.87144,            0.012558,           0.0039735,          0.00075374,           0.0013701,           0.0013701,           0.0013701
                 176,            0.012973,           0.0055054,           0.0021773,             0.99501,             0.99434,              0.9944,             0.87173,            0.012558,           0.0039725,          0.00074933,           0.0013425,           0.0013425,           0.0013425
                 177,            0.012994,           0.0055071,           0.0022224,              0.9948,             0.99445,              0.9944,             0.87158,            0.012558,           0.0039716,          0.00074516,            0.001316,            0.001316,            0.001316
                 178,            0.012921,           0.0055425,           0.0021325,             0.99459,             0.99457,              0.9944,              0.8721,            0.012559,           0.0039705,          0.00074047,           0.0012905,           0.0012905,           0.0012905
                 179,            0.012888,           0.0055705,           0.0021552,             0.99478,             0.99425,             0.99439,             0.87228,            0.012561,           0.0039697,          0.00073511,            0.001266,            0.001266,            0.001266
                 180,            0.012883,           0.0054942,           0.0022845,             0.99537,             0.99363,             0.99439,             0.87223,            0.012562,           0.0039694,          0.00073082,           0.0012426,           0.0012426,           0.0012426
                 181,            0.012853,           0.0055021,           0.0021945,             0.99536,             0.99365,             0.99439,             0.87239,            0.012562,           0.0039687,          0.00072781,           0.0012202,           0.0012202,           0.0012202
                 182,            0.012809,           0.0055055,            0.002178,             0.99529,             0.99369,             0.99439,             0.87222,            0.012564,           0.0039686,          0.00072559,           0.0011989,           0.0011989,           0.0011989
                 183,            0.012816,           0.0054841,             0.00222,             0.99526,             0.99371,             0.99438,             0.87218,            0.012564,            0.003969,          0.00072472,           0.0011787,           0.0011787,           0.0011787
                 184,            0.012756,           0.0054306,           0.0021509,             0.99492,             0.99435,             0.99438,             0.87223,            0.012564,           0.0039692,          0.00072094,           0.0011595,           0.0011595,           0.0011595
                 185,            0.012679,           0.0054053,            0.002139,             0.99535,             0.99386,             0.99438,             0.87227,            0.012565,           0.0039689,           0.0007175,           0.0011414,           0.0011414,           0.0011414
                 186,            0.012749,           0.0054578,            0.002265,              0.9953,             0.99386,             0.99437,             0.87249,            0.012565,           0.0039689,           0.0007142,           0.0011243,           0.0011243,           0.0011243
                 187,            0.012685,            0.005424,            0.002145,              0.9951,             0.99396,             0.99436,             0.87272,            0.012565,           0.0039685,          0.00070988,           0.0011084,           0.0011084,           0.0011084
                 188,            0.012656,           0.0054565,           0.0022402,             0.99457,             0.99447,             0.99436,              0.8731,            0.012564,            0.003968,           0.0007069,           0.0010935,           0.0010935,           0.0010935
                 189,            0.012592,           0.0054212,           0.0021319,             0.99454,              0.9945,             0.99436,             0.87306,            0.012565,           0.0039677,          0.00070312,           0.0010797,           0.0010797,           0.0010797
                 190,             0.01258,           0.0054427,           0.0021282,             0.99453,             0.99454,             0.99435,             0.87333,            0.012567,           0.0039676,          0.00069667,            0.001067,            0.001067,            0.001067
                 191,            0.012591,           0.0054016,           0.0021465,             0.99386,             0.99514,             0.99436,             0.87344,            0.012567,           0.0039678,            0.000691,           0.0010554,           0.0010554,           0.0010554
                 192,            0.012641,           0.0054248,           0.0021654,             0.99338,             0.99558,             0.99436,              0.8737,            0.012568,           0.0039678,          0.00068704,           0.0010449,           0.0010449,           0.0010449
                 193,            0.012561,           0.0054155,           0.0020972,             0.99337,             0.99559,             0.99436,             0.87389,            0.012569,           0.0039675,          0.00068362,           0.0010355,           0.0010355,           0.0010355
                 194,            0.012562,           0.0053891,           0.0021042,             0.99345,             0.99554,             0.99436,             0.87389,            0.012572,           0.0039676,          0.00067854,           0.0010272,           0.0010272,           0.0010272
                 195,            0.012619,           0.0054488,            0.002106,             0.99347,             0.99553,             0.99436,             0.87378,            0.012575,            0.003968,          0.00067331,             0.00102,             0.00102,             0.00102
                 196,            0.012532,           0.0053724,           0.0021354,             0.99348,             0.99549,             0.99435,             0.87408,            0.012577,           0.0039678,          0.00066991,           0.0010139,           0.0010139,           0.0010139
                 197,            0.012449,           0.0053669,           0.0021367,             0.99345,             0.99545,             0.99436,             0.87422,             0.01258,           0.0039684,          0.00066778,           0.0010089,           0.0010089,           0.0010089
                 198,            0.012447,           0.0053739,           0.0020766,             0.99345,             0.99541,             0.99435,             0.87391,            0.012583,           0.0039691,          0.00066386,            0.001005,            0.001005,            0.001005
                 199,            0.012459,           0.0053719,           0.0021379,             0.99345,             0.99537,             0.99436,             0.87438,            0.012585,           0.0039693,          0.00066023,           0.0010022,           0.0010022,           0.0010022
